ad_viz_plotval_data-54
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
05/03/2019,AQS,80010008,2,5.7,ug/m3 LC,32,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
05/09/2019,AQS,80010008,2,2.4,ug/m3 LC,13,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
05/15/2019,AQS,80010008,2,7.5,ug/m3 LC,42,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
05/21/2019,AQS,80010008,2,1.3,ug/m3 LC,7,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
05/27/2019,AQS,80010008,2,3.7,ug/m3 LC,21,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
06/02/2019,AQS,80010008,2,4.4,ug/m3 LC,24,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
06/08/2019,AQS,80010008,2,7.7,ug/m3 LC,43,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
06/14/2019,AQS,80010008,2,9,ug/m3 LC,50,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
06/20/2019,AQS,80010008,2,9.1,ug/m3 LC,51,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
06/26/2019,AQS,80010008,2,10.5,ug/m3 LC,54,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
07/02/2019,AQS,80010008,2,5.5,ug/m3 LC,31,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
07/08/2019,AQS,80010008,2,8.6,ug/m3 LC,48,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
07/14/2019,AQS,80010008,2,5,ug/m3 LC,28,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
07/20/2019,AQS,80010008,2,10.3,ug/m3 LC,53,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
07/26/2019,AQS,80010008,2,7.3,ug/m3 LC,41,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/01/2019,AQS,80010008,2,8.4,ug/m3 LC,47,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/07/2019,AQS,80010008,2,9.6,ug/m3 LC,52,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/13/2019,AQS,80010008,2,8.1,ug/m3 LC,45,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/19/2019,AQS,80010008,2,12,ug/m3 LC,56,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/25/2019,AQS,80010008,2,6.3,ug/m3 LC,35,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
08/31/2019,AQS,80010008,2,8.5,ug/m3 LC,47,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
09/06/2019,AQS,80010008,2,9.1,ug/m3 LC,51,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
09/12/2019,AQS,80010008,2,5.9,ug/m3 LC,33,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
09/18/2019,AQS,80010008,2,7.9,ug/m3 LC,44,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
09/24/2019,AQS,80010008,2,10.4,ug/m3 LC,53,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/03/2019,AQS,80010008,2,8.2,ug/m3 LC,46,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/06/2019,AQS,80010008,2,4.3,ug/m3 LC,24,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/12/2019,AQS,80010008,2,6.5,ug/m3 LC,36,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/18/2019,AQS,80010008,2,14.2,ug/m3 LC,61,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/24/2019,AQS,80010008,2,9.3,ug/m3 LC,51,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
10/30/2019,AQS,80010008,2,6.7,ug/m3 LC,37,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
11/05/2019,AQS,80010008,2,23.9,ug/m3 LC,79,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
11/11/2019,AQS,80010008,2,6.7,ug/m3 LC,37,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
11/17/2019,AQS,80010008,2,4.3,ug/m3 LC,24,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
11/23/2019,AQS,80010008,2,8.2,ug/m3 LC,46,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
11/29/2019,AQS,80010008,2,18.3,ug/m3 LC,68,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
12/05/2019,AQS,80010008,2,11,ug/m3 LC,55,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
12/11/2019,AQS,80010008,2,16.2,ug/m3 LC,64,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
12/17/2019,AQS,80010008,2,7.2,ug/m3 LC,40,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
12/23/2019,AQS,80010008,2,20.7,ug/m3 LC,73,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
12/29/2019,AQS,80010008,2,4.8,ug/m3 LC,27,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/01/2019,AQS,80010008,3,9.5,ug/m3 LC,52,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/02/2019,AQS,80010008,3,14.8,ug/m3 LC,62,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/03/2019,AQS,80010008,3,12,ug/m3 LC,56,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/04/2019,AQS,80010008,3,12.2,ug/m3 LC,57,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/05/2019,AQS,80010008,3,13.1,ug/m3 LC,58,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/06/2019,AQS,80010008,3,10.9,ug/m3 LC,54,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/07/2019,AQS,80010008,3,8.2,ug/m3 LC,46,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/08/2019,AQS,80010008,3,7.6,ug/m3 LC,42,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/09/2019,AQS,80010008,3,19.4,ug/m3 LC,70,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/10/2019,AQS,80010008,3,21.9,ug/m3 LC,75,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/11/2019,AQS,80010008,3,5.3,ug/m3 LC,29,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/12/2019,AQS,80010008,3,8.3,ug/m3 LC,46,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/13/2019,AQS,80010008,3,9.8,ug/m3 LC,52,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/14/2019,AQS,80010008,3,7,ug/m3 LC,39,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/15/2019,AQS,80010008,3,9.1,ug/m3 LC,51,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/16/2019,AQS,80010008,3,11.3,ug/m3 LC,55,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/17/2019,AQS,80010008,3,11.1,ug/m3 LC,55,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/18/2019,AQS,80010008,3,9.3,ug/m3 LC,51,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/19/2019,AQS,80010008,3,6.6,ug/m3 LC,37,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/20/2019,AQS,80010008,3,7,ug/m3 LC,39,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/21/2019,AQS,80010008,3,13.1,ug/m3 LC,58,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/22/2019,AQS,80010008,3,2.9,ug/m3 LC,16,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/23/2019,AQS,80010008,3,5.4,ug/m3 LC,30,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/24/2019,AQS,80010008,3,7,ug/m3 LC,39,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/25/2019,AQS,80010008,3,11.4,ug/m3 LC,55,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/26/2019,AQS,80010008,3,6.1,ug/m3 LC,34,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/27/2019,AQS,80010008,3,2.3,ug/m3 LC,13,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/28/2019,AQS,80010008,3,3.9,ug/m3 LC,22,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/29/2019,AQS,80010008,3,12.6,ug/m3 LC,58,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/30/2019,AQS,80010008,3,11.2,ug/m3 LC,55,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
01/31/2019,AQS,80010008,3,9.7,ug/m3 LC,52,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
02/01/2019,AQS,80010008,3,12.7,ug/m3 LC,58,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
02/02/2019,AQS,80010008,3,7.6,ug/m3 LC,42,Tri County Health Dept. Bldg.,1,100.0000,88101,PM2.5 - Local Conditions,195,GRIMM EDM Model 180 with naphion dryer,19740,"Denver-Aurora-Lakewood, CO",8,Colorado,1,Adams,39.82835,-104.93836
